capacity,is_installed,is_renting,is_returning,is_virtual_station,last_reported,station_name,num_bikes_available,num_docks_available,region_id,rental_uris,short_name,station_id,vehicle_types_available
10.0,True,True,True,True,1770756680,Hufelandstraße,1,9,362,"{'android': 'https://app.nextbike.net/station?id=3165258', 'ios': 'https://app.nextbike.net/station?id=3165258', 'web': 'https://nxtb.it/p/3165258'}",1536,3165258,"[{'count': 1, 'vehicle_type_id': '196'}]"
8.0,True,True,True,True,1770756680,S+U Hermannstraße (Siegfriedstraße),1,7,362,"{'android': 'https://app.nextbike.net/station?id=3167191', 'ios': 'https://app.nextbike.net/station?id=3167191', 'web': 'https://nxtb.it/p/3167191'}",1582,3167191,"[{'count': 1, 'vehicle_type_id': '196'}]"
8.0,True,True,True,True,1770756680,Maybachufer (Harzer Straße),13,0,362,"{'android': 'https://app.nextbike.net/station?id=3167314', 'ios': 'https://app.nextbike.net/station?id=3167314', 'web': 'https://nxtb.it/p/3167314'}",1589,3167314,"[{'count': 12, 'vehicle_type_id': '196'}, {'count': 1, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Sportanlage Paul-Heyse-Straße (Velodrom),0,4,362,"{'android': 'https://app.nextbike.net/station?id=333635132', 'ios': 'https://app.nextbike.net/station?id=333635132', 'web': 'https://nxtb.it/p/333635132'}",12950,333635132,[]
10.0,True,True,True,False,1770756680,Jelbi Fichtestraße/Körtestraße (KRE/FIT),0,10,362,"{'android': 'https://app.nextbike.net/station?id=334106880', 'ios': 'https://app.nextbike.net/station?id=334106880', 'web': 'https://nxtb.it/p/334106880'}",12952,334106880,[]
5.0,True,True,True,False,1770756680,Jelbi Klinikum Am Urban/Planufer (KRE/KL),1,4,362,"{'android': 'https://app.nextbike.net/station?id=334133796', 'ios': 'https://app.nextbike.net/station?id=334133796', 'web': 'https://nxtb.it/p/334133796'}",12956,334133796,"[{'count': 1, 'vehicle_type_id': '196'}]"
5.0,True,True,True,False,1770756680, Jelbi Klinikum Am Urban/Dieffenbachstraße (KRE/KD),1,4,362,"{'android': 'https://app.nextbike.net/station?id=334135564', 'ios': 'https://app.nextbike.net/station?id=334135564', 'web': 'https://nxtb.it/p/334135564'}",12957,334135564,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Stadtbad Charlottenburg (Alte Halle),0,4,362,"{'android': 'https://app.nextbike.net/station?id=337028363', 'ios': 'https://app.nextbike.net/station?id=337028363', 'web': 'https://nxtb.it/p/337028363'}",12964,337028363,[]
4.0,True,True,True,True,1770756680,Schwimmhalle Allendeviertel,1,3,362,"{'android': 'https://app.nextbike.net/station?id=337036928', 'ios': 'https://app.nextbike.net/station?id=337036928', 'web': 'https://nxtb.it/p/337036928'}",12968,337036928,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Preußenallee/Westendallee (Johanna-Moosdorf-Bibliothek),1,3,362,"{'android': 'https://app.nextbike.net/station?id=342509652', 'ios': 'https://app.nextbike.net/station?id=342509652', 'web': 'https://nxtb.it/p/342509652'}",13013,342509652,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Reichsstraße/Westendallee,0,4,362,"{'android': 'https://app.nextbike.net/station?id=342513787', 'ios': 'https://app.nextbike.net/station?id=342513787', 'web': 'https://nxtb.it/p/342513787'}",13018,342513787,[]
4.0,True,True,True,True,1770756680,Eichenallee/Kirschenallee,0,4,362,"{'android': 'https://app.nextbike.net/station?id=342578799', 'ios': 'https://app.nextbike.net/station?id=342578799', 'web': 'https://nxtb.it/p/342578799'}",13039,342578799,[]
4.0,True,True,True,True,1770756680,Ahornallee/Eichenallee,0,4,362,"{'android': 'https://app.nextbike.net/station?id=342579559', 'ios': 'https://app.nextbike.net/station?id=342579559', 'web': 'https://nxtb.it/p/342579559'}",13040,342579559,[]
10.0,True,True,True,False,1770756680,Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),9,1,362,"{'android': 'https://app.nextbike.net/station?id=342633351', 'ios': 'https://app.nextbike.net/station?id=342633351', 'web': 'https://nxtb.it/p/342633351'}",13047,342633351,"[{'count': 9, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Adalbertstraße (Adalbertbrücke),2,2,362,"{'android': 'https://app.nextbike.net/station?id=344011754', 'ios': 'https://app.nextbike.net/station?id=344011754', 'web': 'https://nxtb.it/p/344011754'}",13050,344011754,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Alexandrinenstraße (55),2,2,362,"{'android': 'https://app.nextbike.net/station?id=344041652', 'ios': 'https://app.nextbike.net/station?id=344041652', 'web': 'https://nxtb.it/p/344041652'}",13057,344041652,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Ritterstraße/Bergfriedstraße (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=344045520', 'ios': 'https://app.nextbike.net/station?id=344045520', 'web': 'https://nxtb.it/p/344045520'}",13062,344045520,[]
4.0,True,True,True,True,1770756680,Ritterstraße/Prinzenstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=344046268', 'ios': 'https://app.nextbike.net/station?id=344046268', 'web': 'https://nxtb.it/p/344046268'}",13063,344046268,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Urbanstraße/Geibelstraße,3,1,362,"{'android': 'https://app.nextbike.net/station?id=344049646', 'ios': 'https://app.nextbike.net/station?id=344049646', 'web': 'https://nxtb.it/p/344049646'}",13068,344049646,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Lobeckstraße/Moritzstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=344077637', 'ios': 'https://app.nextbike.net/station?id=344077637', 'web': 'https://nxtb.it/p/344077637'}",13075,344077637,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Kreuzbergstraße/Möckernstraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=344158207', 'ios': 'https://app.nextbike.net/station?id=344158207', 'web': 'https://nxtb.it/p/344158207'}",13106,344158207,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Görlitzer Straße/Cuvrystraße (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=344163199', 'ios': 'https://app.nextbike.net/station?id=344163199', 'web': 'https://nxtb.it/p/344163199'}",13112,344163199,[]
4.0,True,True,True,True,1770756680,Rudolfstraße/Danneckerstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=344166500', 'ios': 'https://app.nextbike.net/station?id=344166500', 'web': 'https://nxtb.it/p/344166500'}",13117,344166500,[]
4.0,True,True,True,True,1770756680,Simplonstraße/Haasestraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=344173119', 'ios': 'https://app.nextbike.net/station?id=344173119', 'web': 'https://nxtb.it/p/344173119'}",13123,344173119,[]
4.0,True,True,True,True,1770756680,Bänschstraße/Voigtstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=344185166', 'ios': 'https://app.nextbike.net/station?id=344185166', 'web': 'https://nxtb.it/p/344185166'}",13133,344185166,[]
4.0,True,True,True,True,1770756680,Palisadenstraße/Strausberger Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=346051453', 'ios': 'https://app.nextbike.net/station?id=346051453', 'web': 'https://nxtb.it/p/346051453'}",13145,346051453,[]
4.0,True,True,True,True,1770756680,Höchste Straße/Weinstraße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=346056302', 'ios': 'https://app.nextbike.net/station?id=346056302', 'web': 'https://nxtb.it/p/346056302'}",13147,346056302,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hans-Otto-Straße/John-Schehr-Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=346083206', 'ios': 'https://app.nextbike.net/station?id=346083206', 'web': 'https://nxtb.it/p/346083206'}",13151,346083206,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Anton-Saefkow-Straße/Werner-Kube-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=346083967', 'ios': 'https://app.nextbike.net/station?id=346083967', 'web': 'https://nxtb.it/p/346083967'}",13152,346083967,[]
4.0,True,True,True,True,1770756680,Anton-Saefkow-Straße/Eugen-Schönhaar-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=346085409', 'ios': 'https://app.nextbike.net/station?id=346085409', 'web': 'https://nxtb.it/p/346085409'}",13154,346085409,[]
10.0,True,True,True,True,1770756680,M Husemannstraße (Süd),2,8,362,"{'android': 'https://app.nextbike.net/station?id=346087889', 'ios': 'https://app.nextbike.net/station?id=346087889', 'web': 'https://nxtb.it/p/346087889'}",13156,346087889,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Kopenhagener Straße/Ystader Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=346108996', 'ios': 'https://app.nextbike.net/station?id=346108996', 'web': 'https://nxtb.it/p/346108996'}",13160,346108996,"[{'count': 1, 'vehicle_type_id': '196'}]"
5.0,True,False,False,False,1770756680,Jelbi Tieckstraße/Eichendorffstraße (MIT/EI),6,0,362,"{'android': 'https://app.nextbike.net/station?id=346583256', 'ios': 'https://app.nextbike.net/station?id=346583256', 'web': 'https://nxtb.it/p/346583256'}",13181,346583256,"[{'count': 6, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Schulenburgring/Bayernring,0,4,362,"{'android': 'https://app.nextbike.net/station?id=347506897', 'ios': 'https://app.nextbike.net/station?id=347506897', 'web': 'https://nxtb.it/p/347506897'}",13192,347506897,[]
4.0,True,True,True,True,1770756680,Loewenhardtdamm/Badener Ring,0,4,362,"{'android': 'https://app.nextbike.net/station?id=347509951', 'ios': 'https://app.nextbike.net/station?id=347509951', 'web': 'https://nxtb.it/p/347509951'}",13197,347509951,[]
4.0,True,True,True,True,1770756680,Bäumerplan (Werner-Voß-Damm),0,4,362,"{'android': 'https://app.nextbike.net/station?id=347513949', 'ios': 'https://app.nextbike.net/station?id=347513949', 'web': 'https://nxtb.it/p/347513949'}",13201,347513949,[]
4.0,True,True,True,True,1770756680,Großgörschenstraße/Bautzner Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=347565553', 'ios': 'https://app.nextbike.net/station?id=347565553', 'web': 'https://nxtb.it/p/347565553'}",13208,347565553,[]
4.0,True,True,True,True,1770756680,Monumentenstraße/Czeminskistraße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=347566526', 'ios': 'https://app.nextbike.net/station?id=347566526', 'web': 'https://nxtb.it/p/347566526'}",13209,347566526,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hohenfriedbergstraße (Kolonnenstraße),1,3,362,"{'android': 'https://app.nextbike.net/station?id=347567077', 'ios': 'https://app.nextbike.net/station?id=347567077', 'web': 'https://nxtb.it/p/347567077'}",13211,347567077,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hertha-Block-Promenade/Wilhelm-Kabus-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=347570518', 'ios': 'https://app.nextbike.net/station?id=347570518', 'web': 'https://nxtb.it/p/347570518'}",13214,347570518,[]
4.0,True,True,True,True,1770756680,Gustav-Müller-Platz (Leberstraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=347577137', 'ios': 'https://app.nextbike.net/station?id=347577137', 'web': 'https://nxtb.it/p/347577137'}",13216,347577137,[]
4.0,True,True,True,True,1770756680,Fritz-Elsas-Straße/Erfurter Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=347670190', 'ios': 'https://app.nextbike.net/station?id=347670190', 'web': 'https://nxtb.it/p/347670190'}",13232,347670190,[]
4.0,True,True,True,True,1770756680,Kurfürstenstraße/Blumenthalstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=348064204', 'ios': 'https://app.nextbike.net/station?id=348064204', 'web': 'https://nxtb.it/p/348064204'}",13245,348064204,[]
4.0,True,True,True,True,1770756680,Kufsteiner Straße/Freiherr-vom-Stein-Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=348074569', 'ios': 'https://app.nextbike.net/station?id=348074569', 'web': 'https://nxtb.it/p/348074569'}",13261,348074569,[]
4.0,True,True,True,True,1770756680,Prinz-Georg-Straße/Ebersstraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=348086059', 'ios': 'https://app.nextbike.net/station?id=348086059', 'web': 'https://nxtb.it/p/348086059'}",13275,348086059,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Schwäbische Straße/Barbarossastraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=348089269', 'ios': 'https://app.nextbike.net/station?id=348089269', 'web': 'https://nxtb.it/p/348089269'}",13278,348089269,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Barbarossastraße/Karl-Schrader-Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=348093877', 'ios': 'https://app.nextbike.net/station?id=348093877', 'web': 'https://nxtb.it/p/348093877'}",13285,348093877,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Rosenheimer Straße/Münchener Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=348100278', 'ios': 'https://app.nextbike.net/station?id=348100278', 'web': 'https://nxtb.it/p/348100278'}",13290,348100278,[]
4.0,True,True,True,True,1770756680,Landshuter Straße/Barbarossastraße,2,1,362,"{'android': 'https://app.nextbike.net/station?id=348102834', 'ios': 'https://app.nextbike.net/station?id=348102834', 'web': 'https://nxtb.it/p/348102834'}",13293,348102834,"[{'count': 2, 'vehicle_type_id': '196'}]"
7.0,True,True,True,True,1770756680,U Hallesches Tor (Waterloo-Ufer),4,3,362,"{'android': 'https://app.nextbike.net/station?id=3482626', 'ios': 'https://app.nextbike.net/station?id=3482626', 'web': 'https://nxtb.it/p/3482626'}",1436,3482626,"[{'count': 4, 'vehicle_type_id': '196'}]"
7.0,True,True,True,False,1770756680,Jelbi Besselpark (KRE/BE),5,2,362,"{'android': 'https://app.nextbike.net/station?id=3482666', 'ios': 'https://app.nextbike.net/station?id=3482666', 'web': 'https://nxtb.it/p/3482666'}",1438,3482666,"[{'count': 3, 'vehicle_type_id': '196'}, {'count': 2, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Markgrafendamm (33),0,4,362,"{'android': 'https://app.nextbike.net/station?id=349226453', 'ios': 'https://app.nextbike.net/station?id=349226453', 'web': 'https://nxtb.it/p/349226453'}",13310,349226453,[]
4.0,True,True,True,True,1770756680,Mannheimer Straße/Wilhelmsaue,2,2,362,"{'android': 'https://app.nextbike.net/station?id=353208865', 'ios': 'https://app.nextbike.net/station?id=353208865', 'web': 'https://nxtb.it/p/353208865'}",13316,353208865,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Georg-Wilhelm-Straße/Lützenstraße,2,2,362,"{'android': 'https://app.nextbike.net/station?id=353231472', 'ios': 'https://app.nextbike.net/station?id=353231472', 'web': 'https://nxtb.it/p/353231472'}",13347,353231472,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Sybelstraße/Droysenstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=353234167', 'ios': 'https://app.nextbike.net/station?id=353234167', 'web': 'https://nxtb.it/p/353234167'}",13352,353234167,[]
4.0,True,True,True,True,1770756680,Düsseldorfer Straße/Emser Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=353527523', 'ios': 'https://app.nextbike.net/station?id=353527523', 'web': 'https://nxtb.it/p/353527523'}",13380,353527523,"[{'count': 1, 'vehicle_type_id': '196'}]"
7.0,True,True,True,True,1770756680,U Adenauerplatz (Nordost),6,1,362,"{'android': 'https://app.nextbike.net/station?id=353536664', 'ios': 'https://app.nextbike.net/station?id=353536664', 'web': 'https://nxtb.it/p/353536664'}",13388,353536664,"[{'count': 2, 'vehicle_type_id': '150'}, {'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Rosenthaler Straße (Pasewalker Straße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=353568619', 'ios': 'https://app.nextbike.net/station?id=353568619', 'web': 'https://nxtb.it/p/353568619'}",13397,353568619,[]
4.0,True,True,True,True,1770756680,Tschaikowskistraße (Grabbeallee),0,3,362,"{'android': 'https://app.nextbike.net/station?id=353574451', 'ios': 'https://app.nextbike.net/station?id=353574451', 'web': 'https://nxtb.it/p/353574451'}",13409,353574451,[]
4.0,True,True,True,True,1770756680,Tschaikowskistraße (Grabbeallee),8,0,362,"{'android': 'https://app.nextbike.net/station?id=353575206', 'ios': 'https://app.nextbike.net/station?id=353575206', 'web': 'https://nxtb.it/p/353575206'}",13411,353575206,"[{'count': 8, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Hermann-Hesse-Straße/Waldstraße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=353579713', 'ios': 'https://app.nextbike.net/station?id=353579713', 'web': 'https://nxtb.it/p/353579713'}",10401,353579713,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Heinersdorf Kirche (Romain-Rolland-Straße),4,0,362,"{'android': 'https://app.nextbike.net/station?id=353590140', 'ios': 'https://app.nextbike.net/station?id=353590140', 'web': 'https://nxtb.it/p/353590140'}",13421,353590140,"[{'count': 4, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Günter-Litfin-Straße (Gustav-Adolf-Straße),2,2,362,"{'android': 'https://app.nextbike.net/station?id=353593287', 'ios': 'https://app.nextbike.net/station?id=353593287', 'web': 'https://nxtb.it/p/353593287'}",13424,353593287,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,HWR Campus Lichtenberg (Alfred-Kowalke-Straße),2,2,362,"{'android': 'https://app.nextbike.net/station?id=356203320', 'ios': 'https://app.nextbike.net/station?id=356203320', 'web': 'https://nxtb.it/p/356203320'}",13426,356203320,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,False,1770756680,Amt für Gesundheit und Verbraucherschutz (Mobilitätsstation),0,4,362,"{'android': 'https://app.nextbike.net/station?id=357160166', 'ios': 'https://app.nextbike.net/station?id=357160166', 'web': 'https://nxtb.it/p/357160166'}",13427,357160166,[]
4.0,True,True,True,True,1770756680,Richardplatz/Zwiestädter Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=357735755', 'ios': 'https://app.nextbike.net/station?id=357735755', 'web': 'https://nxtb.it/p/357735755'}",13432,357735755,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Max-Dohrn-Straße/Lise-Meitner-Straße,1,3,362,"{'android': 'https://app.nextbike.net/station?id=360981205', 'ios': 'https://app.nextbike.net/station?id=360981205', 'web': 'https://nxtb.it/p/360981205'}",13467,360981205,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Wirmerzeile (Reichweindamm),1,3,362,"{'android': 'https://app.nextbike.net/station?id=360985058', 'ios': 'https://app.nextbike.net/station?id=360985058', 'web': 'https://nxtb.it/p/360985058'}",13471,360985058,"[{'count': 1, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi S+U Alexanderplatz/Dircksenstraße (MIT/AL),2,8,362,"{'android': 'https://app.nextbike.net/station?id=368193452', 'ios': 'https://app.nextbike.net/station?id=368193452', 'web': 'https://nxtb.it/p/368193452'}",13479,368193452,"[{'count': 2, 'vehicle_type_id': '196'}]"
8.0,True,True,True,False,1770756680,Jelbi Münzstraße/Rochstraße (MIT/MR),7,1,362,"{'android': 'https://app.nextbike.net/station?id=368207248', 'ios': 'https://app.nextbike.net/station?id=368207248', 'web': 'https://nxtb.it/p/368207248'}",13481,368207248,"[{'count': 7, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi U Museumsinsel (MIT/UM),0,10,362,"{'android': 'https://app.nextbike.net/station?id=368215658', 'ios': 'https://app.nextbike.net/station?id=368215658', 'web': 'https://nxtb.it/p/368215658'}",13483,368215658,[]
4.0,True,True,True,True,1770756680,Alt-Stralau (Caroline-Tübbecke-Ufer),3,1,362,"{'android': 'https://app.nextbike.net/station?id=368241396', 'ios': 'https://app.nextbike.net/station?id=368241396', 'web': 'https://nxtb.it/p/368241396'}",13484,368241396,"[{'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Egelingzeile (Alboinstraße),1,3,362,"{'android': 'https://app.nextbike.net/station?id=368589705', 'ios': 'https://app.nextbike.net/station?id=368589705', 'web': 'https://nxtb.it/p/368589705'}",13491,368589705,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Quedlingburger Straße/Darwinstraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=369766981', 'ios': 'https://app.nextbike.net/station?id=369766981', 'web': 'https://nxtb.it/p/369766981'}",13532,369766981,[]
4.0,True,True,True,True,1770756680,Am Spreebord/Röntgenbrücke,0,4,362,"{'android': 'https://app.nextbike.net/station?id=369767736', 'ios': 'https://app.nextbike.net/station?id=369767736', 'web': 'https://nxtb.it/p/369767736'}",13533,369767736,[]
4.0,True,True,True,True,1770756680,Thrasoltstraße/Gierkezeile,1,3,362,"{'android': 'https://app.nextbike.net/station?id=369779368', 'ios': 'https://app.nextbike.net/station?id=369779368', 'web': 'https://nxtb.it/p/369779368'}",13548,369779368,"[{'count': 1, 'vehicle_type_id': '150'}]"
4.0,True,True,True,True,1770756680,Havelberger Straße/Stephanstraße,4,0,362,"{'android': 'https://app.nextbike.net/station?id=369831575', 'ios': 'https://app.nextbike.net/station?id=369831575', 'web': 'https://nxtb.it/p/369831575'}",13598,369831575,"[{'count': 1, 'vehicle_type_id': '150'}, {'count': 3, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Siemenssteg/Iburger Ufer,0,4,362,"{'android': 'https://app.nextbike.net/station?id=369855579', 'ios': 'https://app.nextbike.net/station?id=369855579', 'web': 'https://nxtb.it/p/369855579'}",13617,369855579,[]
4.0,True,True,True,True,1770756680,Haus der Kulturen der Welt (Zeltenplatz),0,4,362,"{'android': 'https://app.nextbike.net/station?id=369999921', 'ios': 'https://app.nextbike.net/station?id=369999921', 'web': 'https://nxtb.it/p/369999921'}",13662,369999921,[]
4.0,True,True,True,True,1770756680,Habersaathstraße (Scharnhorststraße),0,4,362,"{'android': 'https://app.nextbike.net/station?id=370001023', 'ios': 'https://app.nextbike.net/station?id=370001023', 'web': 'https://nxtb.it/p/370001023'}",13664,370001023,[]
4.0,True,True,True,True,1770756680,Siemensstraße/Oldenburger Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=370025183', 'ios': 'https://app.nextbike.net/station?id=370025183', 'web': 'https://nxtb.it/p/370025183'}",13669,370025183,[]
8.0,True,True,True,False,1770756680,Jelbi Jägerstraße/Friedrichstraße (MIT/JA),3,5,362,"{'android': 'https://app.nextbike.net/station?id=37024604', 'ios': 'https://app.nextbike.net/station?id=37024604', 'web': 'https://nxtb.it/p/37024604'}",1214,37024604,"[{'count': 3, 'vehicle_type_id': '196'}]"
8.0,True,True,True,False,1770756680,Jelbi Taubenstraße/Friedrichstraße (MIT/TA),3,5,362,"{'android': 'https://app.nextbike.net/station?id=37024675', 'ios': 'https://app.nextbike.net/station?id=37024675', 'web': 'https://nxtb.it/p/37024675'}",1216,37024675,"[{'count': 3, 'vehicle_type_id': '196'}]"
10.0,True,True,True,False,1770756680,Jelbi Mohrenstraße/Friedrichstraße (MIT/MO),0,10,362,"{'android': 'https://app.nextbike.net/station?id=37024755', 'ios': 'https://app.nextbike.net/station?id=37024755', 'web': 'https://nxtb.it/p/37024755'}",1236,37024755,[]
8.0,True,True,True,False,1770756680,Jelbi Kronenstraße/Friedrichstraße (MIT/KR),2,6,362,"{'android': 'https://app.nextbike.net/station?id=37024815', 'ios': 'https://app.nextbike.net/station?id=37024815', 'web': 'https://nxtb.it/p/37024815'}",1242,37024815,"[{'count': 2, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Stadion Lichterfelde (Ostpreußendamm),1,3,362,"{'android': 'https://app.nextbike.net/station?id=373105924', 'ios': 'https://app.nextbike.net/station?id=373105924', 'web': 'https://nxtb.it/p/373105924'}",13672,373105924,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Warthestraße (Wartheplatz/Ost),1,3,362,"{'android': 'https://app.nextbike.net/station?id=378148052', 'ios': 'https://app.nextbike.net/station?id=378148052', 'web': 'https://nxtb.it/p/378148052'}",13677,378148052,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Emserstraße/Neißestraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=378149693', 'ios': 'https://app.nextbike.net/station?id=378149693', 'web': 'https://nxtb.it/p/378149693'}",13678,378149693,[]
4.0,True,True,True,True,1770756680,Emserstraße/Altenbraker Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=378150809', 'ios': 'https://app.nextbike.net/station?id=378150809', 'web': 'https://nxtb.it/p/378150809'}",13679,378150809,[]
4.0,True,True,True,True,1770756680,Siegfriedstraße/Ilsestraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=378151401', 'ios': 'https://app.nextbike.net/station?id=378151401', 'web': 'https://nxtb.it/p/378151401'}",13680,378151401,[]
4.0,True,True,True,True,1770756680,Nogatstraße/Ilsestraße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=378152105', 'ios': 'https://app.nextbike.net/station?id=378152105', 'web': 'https://nxtb.it/p/378152105'}",13681,378152105,[]
4.0,True,True,True,True,1770756680,Nogatstraße/Schierker Straße,0,4,362,"{'android': 'https://app.nextbike.net/station?id=378152656', 'ios': 'https://app.nextbike.net/station?id=378152656', 'web': 'https://nxtb.it/p/378152656'}",13682,378152656,[]
4.0,True,True,True,True,1770756680,Kienitzer Straße (20),0,4,362,"{'android': 'https://app.nextbike.net/station?id=378158339', 'ios': 'https://app.nextbike.net/station?id=378158339', 'web': 'https://nxtb.it/p/378158339'}",13688,378158339,[]
10.0,True,True,True,False,1770756680,Jelbi-Punkt Herrfurthplatz Ost (NEU/HO),7,3,362,"{'android': 'https://app.nextbike.net/station?id=378165162', 'ios': 'https://app.nextbike.net/station?id=378165162', 'web': 'https://nxtb.it/p/378165162'}",13696,378165162,"[{'count': 2, 'vehicle_type_id': '150'}, {'count': 5, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,Selkestraße (Schierker Platz),0,4,362,"{'android': 'https://app.nextbike.net/station?id=378437380', 'ios': 'https://app.nextbike.net/station?id=378437380', 'web': 'https://nxtb.it/p/378437380'}",13703,378437380,[]
4.0,True,True,True,True,1770756680,Bundesring/Schreiberring,1,3,362,"{'android': 'https://app.nextbike.net/station?id=381892029', 'ios': 'https://app.nextbike.net/station?id=381892029', 'web': 'https://nxtb.it/p/381892029'}",13715,381892029,"[{'count': 1, 'vehicle_type_id': '196'}]"
4.0,True,True,True,True,1770756680,S Rahnsdorf (Nord),0,4,362,"{'android': 'https://app.nextbike.net/station?id=381972604', 'ios': 'https://app.nextbike.net/station?id=381972604', 'web': 'https://nxtb.it/p/381972604'}",13717,381972604,[]
